x,	 y,	 r 
64 , 80 , 1733506027.1599998
65 , 80 , 623637380.96
60 , 81 , 623637380.96
61 , 81 , 1733506027.1599998
62 , 81 , 3287322131.84
63 , 81 , 3551579667.84
64 , 81 , 3287322131.84
65 , 81 , 1733506027.1599998
66 , 81 , 623637380.96
61 , 82 , 623637380.96
62 , 82 , 1733506027.1599998
63 , 82 , 3287322131.84
64 , 82 , 3551579667.84
65 , 82 , 3287322131.84
66 , 82 , 1733506027.1599998
67 , 82 , 623637380.96
62 , 83 , 623637380.96
63 , 83 , 1733506027.1599998
64 , 83 , 3287322131.84
65 , 83 , 3551579667.84
66 , 83 , 3287322131.84
67 , 83 , 1733506027.1599998
68 , 83 , 623637380.96
63 , 84 , 623637380.96
64 , 84 , 1733506027.1599998
65 , 84 , 3287322131.84
66 , 84 , 3551579667.84
67 , 84 , 3287322131.84
68 , 84 , 1733506027.1599998
69 , 84 , 623637380.96
64 , 85 , 623637380.96
65 , 85 , 1733506027.1599998
66 , 85 , 3287322131.84
67 , 85 , 3551579667.84
68 , 85 , 3287322131.84
69 , 85 , 1733506027.1599998
70 , 85 , 623637380.96
65 , 86 , 623637380.96
66 , 86 , 1733506027.1599998
67 , 86 , 3287322131.84
68 , 86 , 3551579667.84
69 , 86 , 3287322131.84
70 , 86 , 1733506027.1599998
71 , 86 , 623637380.96
66 , 87 , 623637380.96
67 , 87 , 1733506027.1599998
68 , 87 , 3287322131.84
69 , 87 , 3551579667.84
70 , 87 , 3287322131.84
71 , 87 , 1733506027.1599998
72 , 87 , 623637380.96
67 , 88 , 623637380.96
68 , 88 , 1733506027.1599998
69 , 88 , 3287322131.84
70 , 88 , 3551579667.84
71 , 88 , 3287322131.84
72 , 88 , 1733506027.1599998
73 , 88 , 623637380.96
68 , 89 , 623637380.96
69 , 89 , 1733506027.1599998
70 , 89 , 3287322131.84
71 , 89 , 3551579667.84
72 , 89 , 3287322131.84
73 , 89 , 1733506027.1599998
74 , 89 , 623637380.96
69 , 90 , 623637380.96
70 , 90 , 1733506027.1599998
71 , 90 , 3287322131.84
72 , 90 , 3551579667.84
73 , 90 , 3287322131.84
74 , 90 , 1733506027.1599998
75 , 90 , 623637380.96
70 , 91 , 623637380.96
71 , 91 , 1733506027.1599998
72 , 91 , 3287322131.84
73 , 91 , 3551579667.84
74 , 91 , 3287322131.84
75 , 91 , 1733506027.1599998
76 , 91 , 623637380.96
71 , 92 , 623637380.96
72 , 92 , 1733506027.1599998
73 , 92 , 3287322131.84
74 , 92 , 3551579667.84
75 , 92 , 3287322131.84
76 , 92 , 1733506027.1599998
77 , 92 , 623637380.96
72 , 93 , 623637380.96
73 , 93 , 1733506027.1599998
74 , 93 , 3287322131.84
75 , 93 , 3551579667.84
76 , 93 , 3287322131.84
77 , 93 , 1733506027.1599998
78 , 93 , 623637380.96
73 , 94 , 623637380.96
74 , 94 , 1733506027.1599998
75 , 94 , 3287322131.84
76 , 94 , 3551579667.84
77 , 94 , 3287322131.84
78 , 94 , 1733506027.1599998
79 , 94 , 623637380.96
74 , 95 , 623637380.96
75 , 95 , 1733506027.1599998
76 , 95 , 3287322131.84
77 , 95 , 3551579667.84
78 , 95 , 3287322131.84
79 , 95 , 1733506027.1599998
80 , 95 , 623637380.96
75 , 96 , 623637380.96
76 , 96 , 1733506027.1599998
77 , 96 , 3287322131.84
78 , 96 , 3551579667.84
79 , 96 , 3287322131.84
80 , 96 , 1733506027.1599998
81 , 96 , 623637380.96
76 , 97 , 623637380.96
77 , 97 , 1733506027.1599998
78 , 97 , 3287322131.84
79 , 97 , 3551579667.84
80 , 97 , 3287322131.84
81 , 97 , 1733506027.1599998
82 , 97 , 623637380.96
77 , 98 , 623637380.96
78 , 98 , 1733506027.1599998
79 , 98 , 3287322131.84
80 , 98 , 3551579667.84
81 , 98 , 3287322131.84
82 , 98 , 1733506027.1599998
83 , 98 , 623637380.96
78 , 99 , 623637380.96
79 , 99 , 1733506027.1599998
80 , 99 , 3287322131.84
81 , 99 , 3551579667.84
82 , 99 , 3287322131.84
83 , 99 , 1733506027.1599998
84 , 99 , 623637380.96
79 , 100 , 623637380.96
80 , 100 , 1733506027.1599998
81 , 100 , 3287322131.84
82 , 100 , 3551579667.84
83 , 100 , 3287322131.84
84 , 100 , 1733506027.1599998
85 , 100 , 623637380.96
80 , 101 , 623637380.96
81 , 101 , 1733506027.1599998
82 , 101 , 3287322131.84
83 , 101 , 3551579667.84
84 , 101 , 3287322131.84
85 , 101 , 1733506027.1599998
86 , 101 , 623637380.96
81 , 102 , 623637380.96
82 , 102 , 1733506027.1599998
83 , 102 , 3287322131.84
84 , 102 , 3551579667.84
85 , 102 , 3287322131.84
86 , 102 , 1733506027.1599998
87 , 102 , 623637380.96
82 , 103 , 623637380.96
83 , 103 , 1733506027.1599998
84 , 103 , 3287322131.84
85 , 103 , 3551579667.84
86 , 103 , 3287322131.84
87 , 103 , 1733506027.1599998
88 , 103 , 623637380.96
83 , 104 , 623637380.96
84 , 104 , 1733506027.1599998
85 , 104 , 3287322131.84
86 , 104 , 3551579667.84
87 , 104 , 3287322131.84
88 , 104 , 1733506027.1599998
89 , 104 , 623637380.96
84 , 105 , 623637380.96
85 , 105 , 1733506027.1599998
86 , 105 , 3287322131.84
87 , 105 , 3551579667.84
88 , 105 , 3287322131.84
89 , 105 , 1733506027.1599998
90 , 105 , 623637380.96
85 , 106 , 623637380.96
86 , 106 , 1733506027.1599998
87 , 106 , 3287322131.84
88 , 106 , 3551579667.84
89 , 106 , 3287322131.84
90 , 106 , 1733506027.1599998
91 , 106 , 623637380.96
86 , 107 , 623637380.96
87 , 107 , 1733506027.1599998
88 , 107 , 3287322131.84
89 , 107 , 3551579667.84
90 , 107 , 3287322131.84
91 , 107 , 1733506027.1599998
92 , 107 , 623637380.96
87 , 108 , 623637380.96
88 , 108 , 1733506027.1599998
89 , 108 , 3287322131.84
90 , 108 , 3551579667.84
91 , 108 , 3287322131.84
92 , 108 , 1733506027.1599998
93 , 108 , 623637380.96
88 , 109 , 623637380.96
89 , 109 , 1733506027.1599998
90 , 109 , 3287322131.84
91 , 109 , 3551579667.84
92 , 109 , 3287322131.84
93 , 109 , 1733506027.1599998
94 , 109 , 623637380.96
89 , 110 , 623637380.96
90 , 110 , 1733506027.1599998
91 , 110 , 3287322131.84
92 , 110 , 3551579667.84
93 , 110 , 3287322131.84
94 , 110 , 1733506027.1599998
95 , 110 , 623637380.96
90 , 111 , 623637380.96
91 , 111 , 1733506027.1599998
92 , 111 , 3287322131.84
93 , 111 , 3551579667.84
94 , 111 , 3287322131.84
95 , 111 , 1733506027.1599998
96 , 111 , 623637380.96
91 , 112 , 623637380.96
92 , 112 , 1733506027.1599998
93 , 112 , 3287322131.84
94 , 112 , 3551579667.84
95 , 112 , 3287322131.84
96 , 112 , 1733506027.1599998
97 , 112 , 623637380.96
92 , 113 , 623637380.96
93 , 113 , 1733506027.1599998
94 , 113 , 3287322131.84
95 , 113 , 3551579667.84
96 , 113 , 3287322131.84
97 , 113 , 1733506027.1599998
98 , 113 , 623637380.96
93 , 114 , 623637380.96
94 , 114 , 1733506027.1599998
95 , 114 , 3287322131.84
96 , 114 , 3551579667.84
97 , 114 , 3287322131.84
98 , 114 , 1733506027.1599998
99 , 114 , 623637380.96
94 , 115 , 623637380.96
95 , 115 , 1733506027.1599998
96 , 115 , 3287322131.84
97 , 115 , 3551579667.84
98 , 115 , 3287322131.84
99 , 115 , 1733506027.1599998
100 , 115 , 623637380.96
95 , 116 , 623637380.96
96 , 116 , 1733506027.1599998
97 , 116 , 3287322131.84
98 , 116 , 3551579667.84
99 , 116 , 3287322131.84
100 , 116 , 1733506027.1599998
101 , 116 , 623637380.96
96 , 117 , 623637380.96
97 , 117 , 1733506027.1599998
98 , 117 , 3287322131.84
99 , 117 , 3551579667.84
100 , 117 , 3287322131.84
101 , 117 , 1733506027.1599998
102 , 117 , 623637380.96
97 , 118 , 623637380.96
98 , 118 , 1733506027.1599998
99 , 118 , 3287322131.84
100 , 118 , 3551579667.84
101 , 118 , 3287322131.84
102 , 118 , 1733506027.1599998
103 , 118 , 623637380.96
98 , 119 , 623637380.96
99 , 119 , 1733506027.1599998
100 , 119 , 3287322131.84
101 , 119 , 3551579667.84
102 , 119 , 3287322131.84
103 , 119 , 1733506027.1599998
104 , 119 , 623637380.96
99 , 120 , 623637380.96
100 , 120 , 1733506027.1599998
101 , 120 , 3287322131.84
102 , 120 , 3551579667.84
103 , 120 , 3287322131.84
104 , 120 , 1733506027.1599998
105 , 120 , 623637380.96
100 , 121 , 623637380.96
101 , 121 , 1733506027.1599998
102 , 121 , 3287322131.84
103 , 121 , 3551579667.84
104 , 121 , 3287322131.84
105 , 121 , 1733506027.1599998
106 , 121 , 623637380.96
101 , 122 , 623637380.96
102 , 122 , 1733506027.1599998
103 , 122 , 3287322131.84
104 , 122 , 3551579667.84
105 , 122 , 3287322131.84
106 , 122 , 1733506027.1599998
107 , 122 , 623637380.96
102 , 123 , 623637380.96
103 , 123 , 1733506027.1599998
104 , 123 , 3287322131.84
105 , 123 , 3551579667.84
106 , 123 , 3287322131.84
107 , 123 , 1733506027.1599998
108 , 123 , 623637380.96
103 , 124 , 623637380.96
104 , 124 , 1733506027.1599998
105 , 124 , 3287322131.84
106 , 124 , 3551579667.84
107 , 124 , 3287322131.84
108 , 124 , 1733506027.1599998
109 , 124 , 623637380.96
104 , 125 , 623637380.96
105 , 125 , 1733506027.1599998
106 , 125 , 3287322131.84
107 , 125 , 3551579667.84
108 , 125 , 3287322131.84
109 , 125 , 1733506027.1599998
110 , 125 , 623637380.96
105 , 126 , 623637380.96
106 , 126 , 1733506027.1599998
107 , 126 , 3287322131.84
108 , 126 , 3551579667.84
109 , 126 , 3287322131.84
110 , 126 , 1733506027.1599998
111 , 126 , 623637380.96
106 , 127 , 623637380.96
107 , 127 , 1733506027.1599998
108 , 127 , 3287322131.84
109 , 127 , 3551579667.84
110 , 127 , 3287322131.84
111 , 127 , 1733506027.1599998
112 , 127 , 623637380.96
107 , 128 , 623637380.96
108 , 128 , 1733506027.1599998
109 , 128 , 3287322131.84
110 , 128 , 3551579667.84
111 , 128 , 3287322131.84
112 , 128 , 1733506027.1599998
113 , 128 , 623637380.96
108 , 129 , 623637380.96
109 , 129 , 1733506027.1599998
110 , 129 , 3287322131.84
111 , 129 , 3551579667.84
112 , 129 , 3287322131.84
113 , 129 , 1733506027.1599998
114 , 129 , 623637380.96
109 , 130 , 623637380.96
110 , 130 , 1733506027.1599998
111 , 130 , 3287322131.84
112 , 130 , 3551579667.84
113 , 130 , 3287322131.84
114 , 130 , 1733506027.1599998
115 , 130 , 623637380.96
110 , 131 , 623637380.96
111 , 131 , 1733506027.1599998
112 , 131 , 3287322131.84
113 , 131 , 3551579667.84
114 , 131 , 3287322131.84
115 , 131 , 1733506027.1599998
116 , 131 , 623637380.96
111 , 132 , 623637380.96
112 , 132 , 1733506027.1599998
113 , 132 , 3287322131.84
114 , 132 , 3551579667.84
115 , 132 , 3287322131.84
116 , 132 , 1733506027.1599998
117 , 132 , 623637380.96
112 , 133 , 623637380.96
113 , 133 , 1733506027.1599998
114 , 133 , 3287322131.84
115 , 133 , 3551579667.84
116 , 133 , 3287322131.84
117 , 133 , 1733506027.1599998
118 , 133 , 623637380.96
113 , 134 , 623637380.96
114 , 134 , 1733506027.1599998
115 , 134 , 3287322131.84
116 , 134 , 3551579667.84
117 , 134 , 3287322131.84
118 , 134 , 1733506027.1599998
119 , 134 , 623637380.96
114 , 135 , 623637380.96
115 , 135 , 1733506027.1599998
116 , 135 , 3287322131.84
117 , 135 , 3551579667.84
118 , 135 , 3287322131.84
119 , 135 , 1733506027.1599998
120 , 135 , 623637380.96
115 , 136 , 623637380.96
116 , 136 , 1733506027.1599998
117 , 136 , 3287322131.84
118 , 136 , 3551579667.84
119 , 136 , 3287322131.84
120 , 136 , 1733506027.1599998
121 , 136 , 623637380.96
116 , 137 , 623637380.96
117 , 137 , 1733506027.1599998
118 , 137 , 3287322131.84
119 , 137 , 3551579667.84
120 , 137 , 3287322131.84
121 , 137 , 1733506027.1599998
122 , 137 , 623637380.96
117 , 138 , 623637380.96
118 , 138 , 1733506027.1599998
119 , 138 , 3287322131.84
120 , 138 , 3551579667.84
121 , 138 , 3287322131.84
122 , 138 , 1733506027.1599998
123 , 138 , 623637380.96
118 , 139 , 623637380.96
119 , 139 , 1733506027.1599998
120 , 139 , 3287322131.84
121 , 139 , 3551579667.84
122 , 139 , 3287322131.84
123 , 139 , 1733506027.1599998
124 , 139 , 623637380.96
119 , 140 , 623637380.96
120 , 140 , 1733506027.1599998
121 , 140 , 3287322131.84
122 , 140 , 3551579667.84
123 , 140 , 3287322131.84
124 , 140 , 1733506027.1599998
125 , 140 , 623637380.96
120 , 141 , 623637380.96
121 , 141 , 1733506027.1599998
122 , 141 , 3287322131.84
123 , 141 , 3551579667.84
124 , 141 , 3287322131.84
125 , 141 , 1733506027.1599998
126 , 141 , 623637380.96
121 , 142 , 623637380.96
122 , 142 , 1733506027.1599998
123 , 142 , 3287322131.84
124 , 142 , 3551579667.84
125 , 142 , 3287322131.84
126 , 142 , 1733506027.1599998
127 , 142 , 623637380.96
122 , 143 , 623637380.96
123 , 143 , 1733506027.1599998
124 , 143 , 3287322131.84
125 , 143 , 3551579667.84
126 , 143 , 3287322131.84
127 , 143 , 1733506027.1599998
128 , 143 , 623637380.96
123 , 144 , 623637380.96
124 , 144 , 1733506027.1599998
125 , 144 , 3287322131.84
126 , 144 , 3551579667.84
127 , 144 , 3287322131.84
128 , 144 , 1733506027.1599998
129 , 144 , 623637380.96
124 , 145 , 623637380.96
125 , 145 , 1733506027.1599998
126 , 145 , 3287322131.84
127 , 145 , 3551579667.84
128 , 145 , 3287322131.84
129 , 145 , 1733506027.1599998
130 , 145 , 623637380.96
125 , 146 , 623637380.96
126 , 146 , 1733506027.1599998
127 , 146 , 3287322131.84
128 , 146 , 3551579667.84
129 , 146 , 3287322131.84
130 , 146 , 1733506027.1599998
131 , 146 , 623637380.96
126 , 147 , 623637380.96
127 , 147 , 1733506027.1599998
128 , 147 , 3287322131.84
129 , 147 , 3551579667.84
130 , 147 , 3287322131.84
131 , 147 , 1733506027.1599998
132 , 147 , 623637380.96
127 , 148 , 623637380.96
128 , 148 , 1733506027.1599998
129 , 148 , 3287322131.84
130 , 148 , 3551579667.84
131 , 148 , 3287322131.84
132 , 148 , 1733506027.1599998
133 , 148 , 623637380.96
128 , 149 , 623637380.96
129 , 149 , 1733506027.1599998
130 , 149 , 3287322131.84
131 , 149 , 3551579667.84
132 , 149 , 3287322131.84
133 , 149 , 1733506027.1599998
134 , 149 , 623637380.96
129 , 150 , 623637380.96
130 , 150 , 1733506027.1599998
131 , 150 , 3287322131.84
132 , 150 , 3551579667.84
133 , 150 , 3287322131.84
134 , 150 , 1733506027.1599998
135 , 150 , 623637380.96
130 , 151 , 623637380.96
131 , 151 , 1733506027.1599998
132 , 151 , 3287322131.84
133 , 151 , 3551579667.84
134 , 151 , 3287322131.84
135 , 151 , 1733506027.1599998
136 , 151 , 623637380.96
131 , 152 , 623637380.96
132 , 152 , 1733506027.1599998
133 , 152 , 3287322131.84
134 , 152 , 3551579667.84
135 , 152 , 3287322131.84
136 , 152 , 1733506027.1599998
137 , 152 , 623637380.96
132 , 153 , 623637380.96
133 , 153 , 1733506027.1599998
134 , 153 , 3287322131.84
135 , 153 , 3551579667.84
136 , 153 , 3287322131.84
137 , 153 , 1733506027.1599998
138 , 153 , 623637380.96
133 , 154 , 623637380.96
134 , 154 , 1733506027.1599998
135 , 154 , 3287322131.84
136 , 154 , 3551579667.84
137 , 154 , 3287322131.84
138 , 154 , 1733506027.1599998
139 , 154 , 623637380.96
134 , 155 , 623637380.96
135 , 155 , 1733506027.1599998
136 , 155 , 3287322131.84
137 , 155 , 3551579667.84
138 , 155 , 3287322131.84
139 , 155 , 1733506027.1599998
140 , 155 , 623637380.96
135 , 156 , 623637380.96
136 , 156 , 1733506027.1599998
137 , 156 , 3287322131.84
138 , 156 , 3551579667.84
139 , 156 , 3287322131.84
140 , 156 , 1733506027.1599998
141 , 156 , 623637380.96
136 , 157 , 623637380.96
137 , 157 , 1733506027.1599998
138 , 157 , 3287322131.84
139 , 157 , 3551579667.84
140 , 157 , 3287322131.84
141 , 157 , 1733506027.1599998
142 , 157 , 623637380.96
137 , 158 , 623637380.96
138 , 158 , 1733506027.1599998
139 , 158 , 3287322131.84
140 , 158 , 3551579667.84
141 , 158 , 3287322131.84
142 , 158 , 1733506027.1599998
143 , 158 , 623637380.96
138 , 159 , 623637380.96
139 , 159 , 1733506027.1599998
140 , 159 , 3287322131.84
141 , 159 , 3551579667.84
142 , 159 , 3287322131.84
143 , 159 , 1733506027.1599998
144 , 159 , 623637380.96
139 , 160 , 623637380.96
140 , 160 , 1733506027.1599998
141 , 160 , 3287322131.84
142 , 160 , 3551579667.84
143 , 160 , 3287322131.84
144 , 160 , 1733506027.1599998
145 , 160 , 623637380.96
140 , 161 , 623637380.96
141 , 161 , 1733506027.1599998
142 , 161 , 3287322131.84
143 , 161 , 3551579667.84
144 , 161 , 3287322131.84
145 , 161 , 1733506027.1599998
146 , 161 , 623637380.96
141 , 162 , 623637380.96
142 , 162 , 1733506027.1599998
143 , 162 , 3287322131.84
144 , 162 , 3551579667.84
145 , 162 , 3287322131.84
146 , 162 , 1733506027.1599998
147 , 162 , 623637380.96
142 , 163 , 623637380.96
143 , 163 , 1733506027.1599998
144 , 163 , 3287322131.84
145 , 163 , 3551579667.84
146 , 163 , 3287322131.84
147 , 163 , 1733506027.1599998
148 , 163 , 623637380.96
143 , 164 , 623637380.96
144 , 164 , 1733506027.1599998
145 , 164 , 3287322131.84
146 , 164 , 3551579667.84
147 , 164 , 3287322131.84
148 , 164 , 1733506027.1599998
149 , 164 , 623637380.96
144 , 165 , 623637380.96
145 , 165 , 1733506027.1599998
146 , 165 , 3287322131.84
147 , 165 , 3551579667.84
148 , 165 , 3287322131.84
149 , 165 , 1733506027.1599998
150 , 165 , 623637380.96
145 , 166 , 623637380.96
146 , 166 , 1733506027.1599998
147 , 166 , 3287322131.84
148 , 166 , 3551579667.84
149 , 166 , 3287322131.84
150 , 166 , 1733506027.1599998
151 , 166 , 623637380.96
146 , 167 , 623637380.96
147 , 167 , 1733506027.1599998
148 , 167 , 3287322131.84
149 , 167 , 3551579667.84
150 , 167 , 3287322131.84
151 , 167 , 1733506027.1599998
152 , 167 , 623637380.96
147 , 168 , 623637380.96
148 , 168 , 1733506027.1599998
149 , 168 , 3287322131.84
150 , 168 , 3551579667.84
151 , 168 , 3287322131.84
152 , 168 , 1733506027.1599998
153 , 168 , 623637380.96
148 , 169 , 623637380.96
149 , 169 , 1733506027.1599998
150 , 169 , 3287322131.84
151 , 169 , 3551579667.84
152 , 169 , 3287322131.84
153 , 169 , 1733506027.1599998
154 , 169 , 623637380.96
149 , 170 , 623637380.96
150 , 170 , 1733506027.1599998
151 , 170 , 3287322131.84
152 , 170 , 3551579667.84
153 , 170 , 3287322131.84
154 , 170 , 1733506027.1599998
155 , 170 , 623637380.96
150 , 171 , 623637380.96
151 , 171 , 1733506027.1599998
152 , 171 , 3287322131.84
153 , 171 , 3551579667.84
154 , 171 , 3287322131.84
155 , 171 , 1733506027.1599998
156 , 171 , 623637380.96
151 , 172 , 623637380.96
152 , 172 , 1733506027.1599998
153 , 172 , 3287322131.84
154 , 172 , 3551579667.84
155 , 172 , 3287322131.84
156 , 172 , 1733506027.1599998
157 , 172 , 623637380.96
152 , 173 , 623637380.96
153 , 173 , 1733506027.1599998
154 , 173 , 3287322131.84
155 , 173 , 3551579667.84
156 , 173 , 3287322131.84
157 , 173 , 1733506027.1599998
158 , 173 , 623637380.96
153 , 174 , 623637380.96
154 , 174 , 1733506027.1599998
155 , 174 , 3287322131.84
156 , 174 , 3551579667.84
157 , 174 , 3287322131.84
158 , 174 , 1733506027.1599998
159 , 174 , 623637380.96
154 , 175 , 623637380.96
155 , 175 , 1733506027.1599998
156 , 175 , 3287322131.84
157 , 175 , 3551579667.84
158 , 175 , 3287322131.84
159 , 175 , 1733506027.1599998
160 , 175 , 623637380.96
155 , 176 , 623637380.96
156 , 176 , 1733506027.1599998
157 , 176 , 3287322131.84
158 , 176 , 3551579667.84
159 , 176 , 3287322131.84
160 , 176 , 1733506027.1599998
161 , 176 , 623637380.96
156 , 177 , 623637380.96
157 , 177 , 1733506027.1599998
158 , 177 , 3287322131.84
159 , 177 , 3551579667.84
160 , 177 , 3287322131.84
161 , 177 , 1733506027.1599998
162 , 177 , 623637380.96
157 , 178 , 623637380.96
158 , 178 , 1733506027.1599998
159 , 178 , 3287322131.84
160 , 178 , 3551579667.84
161 , 178 , 3287322131.84
162 , 178 , 1733506027.1599998
163 , 178 , 623637380.96
158 , 179 , 623637380.96
159 , 179 , 1733506027.1599998
160 , 179 , 3287322131.84
161 , 179 , 3551579667.84
162 , 179 , 3287322131.84
163 , 179 , 1733506027.1599998
164 , 179 , 623637380.96
159 , 180 , 623637380.96
160 , 180 , 1733506027.1599998
161 , 180 , 3287322131.84
162 , 180 , 3551579667.84
163 , 180 , 3287322131.84
164 , 180 , 1733506027.1599998
165 , 180 , 623637380.96
160 , 181 , 623637380.96
161 , 181 , 1733506027.1599998
162 , 181 , 3287322131.84
163 , 181 , 3551579667.84
164 , 181 , 3287322131.84
165 , 181 , 1733506027.1599998
166 , 181 , 623637380.96
161 , 182 , 623637380.96
162 , 182 , 1733506027.1599998
163 , 182 , 3287322131.84
164 , 182 , 3551579667.84
165 , 182 , 3287322131.84
166 , 182 , 1733506027.1599998
167 , 182 , 623637380.96
162 , 183 , 623637380.96
163 , 183 , 1733506027.1599998
164 , 183 , 3287322131.84
165 , 183 , 3551579667.84
166 , 183 , 3287322131.84
167 , 183 , 1733506027.1599998
168 , 183 , 623637380.96
163 , 184 , 623637380.96
164 , 184 , 1733506027.1599998
165 , 184 , 3287322131.84
166 , 184 , 3551579667.84
167 , 184 , 3287322131.84
168 , 184 , 1733506027.1599998
169 , 184 , 623637380.96
164 , 185 , 623637380.96
165 , 185 , 1733506027.1599998
166 , 185 , 3287322131.84
167 , 185 , 3551579667.84
168 , 185 , 3287322131.84
169 , 185 , 1733506027.1599998
170 , 185 , 623637380.96
165 , 186 , 623637380.96
166 , 186 , 1733506027.1599998
167 , 186 , 3287322131.84
168 , 186 , 3551579667.84
169 , 186 , 3287322131.84
170 , 186 , 1733506027.1599998
171 , 186 , 623637380.96
166 , 187 , 623637380.96
167 , 187 , 1733506027.1599998
168 , 187 , 3287322131.84
169 , 187 , 3551579667.84
170 , 187 , 3287322131.84
171 , 187 , 1733506027.1599998
172 , 187 , 623637380.96
167 , 188 , 623637380.96
168 , 188 , 1733506027.1599998
169 , 188 , 3287322131.84
170 , 188 , 3551579667.84
171 , 188 , 3287322131.84
172 , 188 , 1733506027.1599998
173 , 188 , 623637380.96
168 , 189 , 623637380.96
169 , 189 , 1733506027.1599998
170 , 189 , 3287322131.84
171 , 189 , 3551579667.84
172 , 189 , 3287322131.84
173 , 189 , 1733506027.1599998
174 , 189 , 623637380.96
169 , 190 , 623637380.96
170 , 190 , 1733506027.1599998
171 , 190 , 3287322131.84
172 , 190 , 3551579667.84
173 , 190 , 3287322131.84
174 , 190 , 1733506027.1599998
175 , 190 , 623637380.96
170 , 191 , 623637380.96
171 , 191 , 1733506027.1599998
172 , 191 , 3287322131.84
173 , 191 , 3551579667.84
174 , 191 , 3287322131.84
175 , 191 , 1733506027.1599998
176 , 191 , 623637380.96
171 , 192 , 623637380.96
172 , 192 , 1733506027.1599998
173 , 192 , 3287322131.84
174 , 192 , 3551579667.84
175 , 192 , 3287322131.84
176 , 192 , 1733506027.1599998
177 , 192 , 623637380.96
172 , 193 , 623637380.96
173 , 193 , 1733506027.1599998
174 , 193 , 3287322131.84
175 , 193 , 3551579667.84
176 , 193 , 3287322131.84
177 , 193 , 1733506027.1599998
178 , 193 , 623637380.96
173 , 194 , 623637380.96
174 , 194 , 1733506027.1599998
175 , 194 , 3287322131.84
176 , 194 , 3551579667.84
177 , 194 , 3287322131.84
178 , 194 , 1733506027.1599998
179 , 194 , 623637380.96
174 , 195 , 623637380.96
175 , 195 , 1733506027.1599998
176 , 195 , 3287322131.84
177 , 195 , 3551579667.84
178 , 195 , 3287322131.84
179 , 195 , 1733506027.1599998
180 , 195 , 623637380.96
175 , 196 , 623637380.96
