x,	 y,	 r 
178 , 82 , 4270533131.25
179 , 82 , 3498877392.1875
180 , 82 , 1067633282.8125
175 , 83 , 1786435889.0625
176 , 83 , 3763143056.25
177 , 83 , 3763143056.25
178 , 83 , 3763143056.25
179 , 83 , 2684939146.875
180 , 83 , 359401303.125
175 , 84 , 2114125312.5
176 , 84 , 2706080400.0
177 , 84 , 2706080400.0
178 , 84 , 2706080400.0
179 , 84 , 1786435889.0625
174 , 85 , 528531328.125
175 , 85 , 3234611728.125
176 , 85 , 3763143056.25
177 , 85 , 3763143056.25
178 , 85 , 3763143056.25
179 , 85 , 1437605212.5
174 , 86 , 1437605212.5
175 , 86 , 3763143056.25
176 , 86 , 3763143056.25
177 , 86 , 3763143056.25
178 , 86 , 3234611728.125
179 , 86 , 528531328.125
174 , 87 , 1786435889.0625
175 , 87 , 2706080400.0
176 , 87 , 2706080400.0
177 , 87 , 2706080400.0
178 , 87 , 2114125312.5
173 , 88 , 359401303.125
174 , 88 , 2684939146.875
175 , 88 , 3763143056.25
176 , 88 , 3763143056.25
177 , 88 , 3763143056.25
178 , 88 , 1786435889.0625
173 , 89 , 1067633282.8125
174 , 89 , 3498877392.1875
175 , 89 , 4270533131.25
176 , 89 , 4270533131.25
177 , 89 , 3498877392.1875
178 , 89 , 1067633282.8125
173 , 90 , 1786435889.0625
174 , 90 , 3763143056.25
175 , 90 , 3763143056.25
176 , 90 , 3763143056.25
177 , 90 , 2684939146.875
178 , 90 , 359401303.125
173 , 91 , 2114125312.5
174 , 91 , 2706080400.0
175 , 91 , 2706080400.0
176 , 91 , 2706080400.0
177 , 91 , 1786435889.0625
172 , 92 , 528531328.125
173 , 92 , 3234611728.125
174 , 92 , 3763143056.25
175 , 92 , 3763143056.25
176 , 92 , 3763143056.25
177 , 92 , 1437605212.5
172 , 93 , 1437605212.5
173 , 93 , 3763143056.25
174 , 93 , 3763143056.25
175 , 93 , 3763143056.25
176 , 93 , 3234611728.125
177 , 93 , 528531328.125
172 , 94 , 1786435889.0625
173 , 94 , 2706080400.0
174 , 94 , 2706080400.0
175 , 94 , 2706080400.0
176 , 94 , 2114125312.5
172 , 95 , 2114125312.5
173 , 95 , 2706080400.0
174 , 95 , 2706080400.0
175 , 95 , 2706080400.0
176 , 95 , 1786435889.0625
171 , 96 , 528531328.125
172 , 96 , 3234611728.125
173 , 96 , 3763143056.25
174 , 96 , 3763143056.25
175 , 96 , 3763143056.25
176 , 96 , 1437605212.5
171 , 97 , 1437605212.5
172 , 97 , 3763143056.25
173 , 97 , 3763143056.25
174 , 97 , 3763143056.25
175 , 97 , 3234611728.125
176 , 97 , 528531328.125
171 , 98 , 1786435889.0625
172 , 98 , 2706080400.0
173 , 98 , 2706080400.0
174 , 98 , 2706080400.0
175 , 98 , 2114125312.5
170 , 99 , 359401303.125
171 , 99 , 2684939146.875
172 , 99 , 3763143056.25
173 , 99 , 3763143056.25
174 , 99 , 3763143056.25
175 , 99 , 1786435889.0625
170 , 100 , 1067633282.8125
171 , 100 , 3498877392.1875
172 , 100 , 4270533131.25
173 , 100 , 4270533131.25
174 , 100 , 3498877392.1875
175 , 100 , 1067633282.8125
170 , 101 , 1786435889.0625
171 , 101 , 3763143056.25
172 , 101 , 3763143056.25
173 , 101 , 3763143056.25
174 , 101 , 2684939146.875
175 , 101 , 359401303.125
170 , 102 , 2114125312.5
171 , 102 , 2706080400.0
172 , 102 , 2706080400.0
173 , 102 , 2706080400.0
174 , 102 , 1786435889.0625
169 , 103 , 528531328.125
170 , 103 , 3234611728.125
171 , 103 , 3763143056.25
172 , 103 , 3763143056.25
173 , 103 , 3763143056.25
174 , 103 , 1437605212.5
169 , 104 , 1437605212.5
170 , 104 , 3763143056.25
171 , 104 , 3763143056.25
172 , 104 , 3763143056.25
173 , 104 , 3234611728.125
174 , 104 , 528531328.125
169 , 105 , 1786435889.0625
170 , 105 , 2706080400.0
171 , 105 , 2706080400.0
172 , 105 , 2706080400.0
173 , 105 , 2114125312.5
168 , 106 , 359401303.125
169 , 106 , 2684939146.875
170 , 106 , 3763143056.25
171 , 106 , 3763143056.25
172 , 106 , 3763143056.25
173 , 106 , 1786435889.0625
168 , 107 , 1067633282.8125
169 , 107 , 3498877392.1875
170 , 107 , 4270533131.25
171 , 107 , 4270533131.25
172 , 107 , 3498877392.1875
173 , 107 , 1067633282.8125
168 , 108 , 1786435889.0625
169 , 108 , 3763143056.25
170 , 108 , 3763143056.25
171 , 108 , 3763143056.25
172 , 108 , 2684939146.875
173 , 108 , 359401303.125
168 , 109 , 2114125312.5
169 , 109 , 2706080400.0
170 , 109 , 2706080400.0
171 , 109 , 2706080400.0
172 , 109 , 1786435889.0625
167 , 110 , 528531328.125
168 , 110 , 3234611728.125
169 , 110 , 3763143056.25
170 , 110 , 3763143056.25
171 , 110 , 3763143056.25
172 , 110 , 1437605212.5
167 , 111 , 1437605212.5
168 , 111 , 3763143056.25
169 , 111 , 3763143056.25
170 , 111 , 3763143056.25
171 , 111 , 3234611728.125
172 , 111 , 528531328.125
167 , 112 , 1786435889.0625
168 , 112 , 2706080400.0
169 , 112 , 2706080400.0
170 , 112 , 2706080400.0
171 , 112 , 2114125312.5
167 , 113 , 2114125312.5
168 , 113 , 2706080400.0
169 , 113 , 2706080400.0
170 , 113 , 2706080400.0
171 , 113 , 1786435889.0625
166 , 114 , 528531328.125
167 , 114 , 3234611728.125
168 , 114 , 3763143056.25
169 , 114 , 3763143056.25
170 , 114 , 3763143056.25
171 , 114 , 1437605212.5
166 , 115 , 1437605212.5
167 , 115 , 3763143056.25
168 , 115 , 3763143056.25
169 , 115 , 3763143056.25
170 , 115 , 3234611728.125
171 , 115 , 528531328.125
166 , 116 , 1786435889.0625
167 , 116 , 2706080400.0
168 , 116 , 2706080400.0
169 , 116 , 2706080400.0
170 , 116 , 2114125312.5
165 , 117 , 359401303.125
166 , 117 , 2684939146.875
167 , 117 , 3763143056.25
168 , 117 , 3763143056.25
169 , 117 , 3763143056.25
170 , 117 , 1786435889.0625
165 , 118 , 1067633282.8125
166 , 118 , 3498877392.1875
167 , 118 , 4270533131.25
168 , 118 , 4270533131.25
169 , 118 , 3498877392.1875
170 , 118 , 1067633282.8125
165 , 119 , 1786435889.0625
166 , 119 , 3763143056.25
167 , 119 , 3763143056.25
168 , 119 , 3763143056.25
169 , 119 , 2684939146.875
170 , 119 , 359401303.125
165 , 120 , 2114125312.5
166 , 120 , 2706080400.0
167 , 120 , 2706080400.0
168 , 120 , 2706080400.0
169 , 120 , 1786435889.0625
164 , 121 , 528531328.125
165 , 121 , 3234611728.125
166 , 121 , 3763143056.25
167 , 121 , 3763143056.25
168 , 121 , 3763143056.25
169 , 121 , 1437605212.5
164 , 122 , 1437605212.5
165 , 122 , 3763143056.25
166 , 122 , 3763143056.25
167 , 122 , 3763143056.25
168 , 122 , 3234611728.125
169 , 122 , 528531328.125
164 , 123 , 1786435889.0625
165 , 123 , 2706080400.0
166 , 123 , 2706080400.0
167 , 123 , 2706080400.0
168 , 123 , 2114125312.5
164 , 124 , 2114125312.5
165 , 124 , 2706080400.0
166 , 124 , 2706080400.0
167 , 124 , 2706080400.0
168 , 124 , 1786435889.0625
163 , 125 , 528531328.125
164 , 125 , 3234611728.125
165 , 125 , 3763143056.25
166 , 125 , 3763143056.25
167 , 125 , 3763143056.25
168 , 125 , 1437605212.5
163 , 126 , 1437605212.5
164 , 126 , 3763143056.25
165 , 126 , 3763143056.25
166 , 126 , 3763143056.25
167 , 126 , 3234611728.125
168 , 126 , 528531328.125
163 , 127 , 1786435889.0625
164 , 127 , 2706080400.0
165 , 127 , 2706080400.0
166 , 127 , 2706080400.0
167 , 127 , 2114125312.5
162 , 128 , 359401303.125
163 , 128 , 2684939146.875
164 , 128 , 3763143056.25
165 , 128 , 3763143056.25
166 , 128 , 3763143056.25
167 , 128 , 1786435889.0625
162 , 129 , 1067633282.8125
163 , 129 , 3498877392.1875
164 , 129 , 4270533131.25
165 , 129 , 4270533131.25
166 , 129 , 3498877392.1875
167 , 129 , 1067633282.8125
162 , 130 , 1786435889.0625
163 , 130 , 3763143056.25
164 , 130 , 3763143056.25
165 , 130 , 3763143056.25
166 , 130 , 2684939146.875
167 , 130 , 359401303.125
162 , 131 , 2114125312.5
163 , 131 , 2706080400.0
164 , 131 , 2706080400.0
165 , 131 , 2706080400.0
166 , 131 , 1786435889.0625
161 , 132 , 528531328.125
162 , 132 , 3234611728.125
163 , 132 , 3763143056.25
164 , 132 , 3763143056.25
165 , 132 , 3763143056.25
166 , 132 , 1437605212.5
161 , 133 , 1437605212.5
162 , 133 , 3763143056.25
163 , 133 , 3763143056.25
164 , 133 , 3763143056.25
165 , 133 , 3234611728.125
166 , 133 , 528531328.125
161 , 134 , 1786435889.0625
162 , 134 , 2706080400.0
163 , 134 , 2706080400.0
164 , 134 , 2706080400.0
165 , 134 , 2114125312.5
160 , 135 , 359401303.125
161 , 135 , 2684939146.875
162 , 135 , 3763143056.25
163 , 135 , 3763143056.25
164 , 135 , 3763143056.25
165 , 135 , 1786435889.0625
160 , 136 , 1067633282.8125
161 , 136 , 3498877392.1875
162 , 136 , 4270533131.25
163 , 136 , 4270533131.25
164 , 136 , 3498877392.1875
165 , 136 , 1067633282.8125
160 , 137 , 1786435889.0625
161 , 137 , 3763143056.25
162 , 137 , 3763143056.25
163 , 137 , 3763143056.25
164 , 137 , 2684939146.875
165 , 137 , 359401303.125
160 , 138 , 2114125312.5
161 , 138 , 2706080400.0
162 , 138 , 2706080400.0
163 , 138 , 2706080400.0
164 , 138 , 1786435889.0625
159 , 139 , 528531328.125
160 , 139 , 3234611728.125
161 , 139 , 3763143056.25
162 , 139 , 3763143056.25
163 , 139 , 3763143056.25
164 , 139 , 1437605212.5
159 , 140 , 1437605212.5
160 , 140 , 3763143056.25
161 , 140 , 3763143056.25
162 , 140 , 3763143056.25
163 , 140 , 3234611728.125
164 , 140 , 528531328.125
159 , 141 , 1786435889.0625
160 , 141 , 2706080400.0
161 , 141 , 2706080400.0
162 , 141 , 2706080400.0
163 , 141 , 2114125312.5
159 , 142 , 2114125312.5
160 , 142 , 2706080400.0
161 , 142 , 2706080400.0
162 , 142 , 2706080400.0
163 , 142 , 1786435889.0625
158 , 143 , 528531328.125
159 , 143 , 3234611728.125
160 , 143 , 3763143056.25
161 , 143 , 3763143056.25
162 , 143 , 3763143056.25
163 , 143 , 1437605212.5
158 , 144 , 1437605212.5
159 , 144 , 3763143056.25
160 , 144 , 3763143056.25
161 , 144 , 3763143056.25
162 , 144 , 3234611728.125
163 , 144 , 528531328.125
157 , 145 , 1860430275.0
158 , 145 , 6934331025.0
159 , 145 , 8456501250.0
160 , 145 , 6120392779.6875
161 , 145 , 3763143056.25
162 , 145 , 2114125312.5
141 , 146 , 676520100.0
142 , 146 , 1437605212.5
143 , 146 , 1786435889.0625
144 , 146 , 2114125312.5
145 , 146 , 2420673482.8125
146 , 146 , 1099345162.5
157 , 146 , 3498877392.1875
158 , 146 , 10771468467.1875
159 , 146 , 11828531123.4375
160 , 146 , 8234518092.1875
161 , 146 , 4555940048.4375
162 , 146 , 1437605212.5
111 , 147 , 676520100.0
112 , 147 , 1437605212.5
113 , 147 , 1786435889.0625
114 , 147 , 2114125312.5
115 , 147 , 2420673482.8125
116 , 147 , 1099345162.5
141 , 147 , 1099345162.5
142 , 147 , 2706080400.0
143 , 147 , 2706080400.0
144 , 147 , 2706080400.0
145 , 147 , 2706080400.0
146 , 147 , 1099345162.5
157 , 147 , 3498877392.1875
158 , 147 , 8456501250.0
159 , 147 , 8234518092.1875
160 , 147 , 5613002704.6875
161 , 147 , 2906922304.6875
162 , 147 , 676520100.0
80 , 148 , 676520100.0
81 , 148 , 1437605212.5
82 , 148 , 1786435889.0625
83 , 148 , 2114125312.5
84 , 148 , 2420673482.8125
85 , 148 , 1099345162.5
111 , 148 , 1099345162.5
112 , 148 , 2706080400.0
113 , 148 , 2706080400.0
114 , 148 , 2706080400.0
115 , 148 , 2706080400.0
116 , 148 , 1099345162.5
141 , 148 , 1099345162.5
142 , 148 , 2706080400.0
143 , 148 , 2706080400.0
144 , 148 , 2706080400.0
145 , 148 , 2706080400.0
146 , 148 , 1099345162.5
157 , 148 , 3498877392.1875
158 , 148 , 6670065360.9375
159 , 148 , 5063330123.4375
160 , 148 , 3372029873.4375
161 , 148 , 1596164610.9375
162 , 148 , 169130025.0
67 , 149 , 433395689.0625
68 , 149 , 1321328320.3125
69 , 149 , 2124695939.0625
70 , 149 , 2843498545.3125
71 , 149 , 1321328320.3125
80 , 149 , 1099345162.5
81 , 149 , 2706080400.0
82 , 149 , 2706080400.0
83 , 149 , 2706080400.0
84 , 149 , 2706080400.0
85 , 149 , 1099345162.5
111 , 149 , 1099345162.5
112 , 149 , 2706080400.0
113 , 149 , 2706080400.0
114 , 149 , 2706080400.0
115 , 149 , 2706080400.0
116 , 149 , 1099345162.5
141 , 149 , 1099345162.5
142 , 149 , 2706080400.0
143 , 149 , 2706080400.0
144 , 149 , 2706080400.0
145 , 149 , 2706080400.0
146 , 149 , 1099345162.5
157 , 149 , 1099345162.5
158 , 149 , 2906922304.6875
159 , 149 , 2230402204.6875
160 , 149 , 1469317092.1875
161 , 149 , 623666967.1875
67 , 150 , 623673794.81
68 , 150 , 2653238971.6775
69 , 150 , 4429102933.6775
70 , 150 , 6120401883.1775
71 , 150 , 5613003029.8025
72 , 150 , 1363607250.185
80 , 150 , 1099345162.5
81 , 150 , 2706080400.0
82 , 150 , 2706080400.0
83 , 150 , 2706080400.0
84 , 150 , 2706080400.0
85 , 150 , 1099345162.5
111 , 150 , 1099345162.5
112 , 150 , 2706080400.0
113 , 150 , 2706080400.0
114 , 150 , 2706080400.0
115 , 150 , 2706080400.0
116 , 150 , 1099345162.5
141 , 150 , 1099345162.5
142 , 150 , 2420673482.8125
143 , 150 , 2114125312.5
144 , 150 , 1786435889.0625
145 , 150 , 1437605212.5
146 , 150 , 676520100.0
67 , 151 , 623673794.81
68 , 151 , 3287481442.29
69 , 151 , 6648942314.7725
70 , 151 , 9312757765.25
71 , 151 , 9820125894.3125
72 , 151 , 6141529318.46
73 , 151 , 1363607737.865
80 , 151 , 1099345162.5
81 , 151 , 2706080400.0
82 , 151 , 2706080400.0
83 , 151 , 2706080400.0
84 , 151 , 2706080400.0
85 , 151 , 1099345162.5
111 , 151 , 1099345162.5
112 , 151 , 2420673482.8125
113 , 151 , 2114125312.5
114 , 151 , 1786435889.0625
115 , 151 , 1437605212.5
116 , 151 , 676520100.0
67 , 152 , 623673794.81
68 , 152 , 3287481442.29
69 , 152 , 6648963122.75
70 , 152 , 10877240407.94
71 , 152 , 13942696101.0275
72 , 152 , 10834898728.94
73 , 152 , 6141537284.0
74 , 152 , 3763139479.8525
75 , 152 , 1363607250.185
80 , 152 , 1099345162.5
81 , 152 , 2420673482.8125
82 , 152 , 2114125312.5
83 , 152 , 1786435889.0625
84 , 152 , 1437605212.5
85 , 152 , 676520100.0
68 , 153 , 940804296.165
69 , 153 , 2494711760.5625
70 , 153 , 4492591067.69
71 , 153 , 6934389384.735
72 , 153 , 7727149800.36
73 , 153 , 5549596827.065
74 , 153 , 4429094155.25
75 , 153 , 3287457057.915
76 , 153 , 940783813.31
137 , 214 , 898738160.5625
138 , 214 , 1089065522.75
139 , 214 , 1089065522.75
140 , 214 , 1048840244.9599999
141 , 214 , 904963979.24
137 , 215 , 1774039848.165
138 , 215 , 2693718009.54
139 , 215 , 2693718009.54
140 , 215 , 2693718009.54
141 , 215 , 2105876891.24
137 , 216 , 1782312003.56
138 , 216 , 2701967731.31
139 , 216 , 2701967731.31
140 , 216 , 2701967731.31
141 , 216 , 2110005165.935
137 , 217 , 2114125312.5
138 , 217 , 2706080400.0
139 , 217 , 2706080400.0
140 , 217 , 2706080400.0
141 , 217 , 1786435889.0625
136 , 218 , 528531328.125
137 , 218 , 3234611728.125
138 , 218 , 3763143056.25
139 , 218 , 3763143056.25
140 , 218 , 3763143056.25
141 , 218 , 1437605212.5
136 , 219 , 1437605212.5
137 , 219 , 3763143056.25
138 , 219 , 3763143056.25
139 , 219 , 3763143056.25
140 , 219 , 3234611728.125
141 , 219 , 528531328.125
136 , 220 , 1786435889.0625
137 , 220 , 2706080400.0
138 , 220 , 2706080400.0
139 , 220 , 2706080400.0
140 , 220 , 2114125312.5
136 , 221 , 2114125312.5
137 , 221 , 2706080400.0
138 , 221 , 2706080400.0
139 , 221 , 2706080400.0
140 , 221 , 1786435889.0625
135 , 222 , 528531328.125
136 , 222 , 3234611728.125
137 , 222 , 3763143056.25
138 , 222 , 3763143056.25
139 , 222 , 3763143056.25
140 , 222 , 1437605212.5
135 , 223 , 1437605212.5
136 , 223 , 3763143056.25
137 , 223 , 3763143056.25
138 , 223 , 3763143056.25
139 , 223 , 3234611728.125
140 , 223 , 528531328.125
135 , 224 , 1786435889.0625
136 , 224 , 2706080400.0
137 , 224 , 2706080400.0
138 , 224 , 2706080400.0
139 , 224 , 2114125312.5
135 , 225 , 2114125312.5
136 , 225 , 2706080400.0
137 , 225 , 2706080400.0
138 , 225 , 2706080400.0
139 , 225 , 1786435889.0625
134 , 226 , 528531328.125
135 , 226 , 3234611728.125
136 , 226 , 3763143056.25
137 , 226 , 3763143056.25
138 , 226 , 3763143056.25
139 , 226 , 1437605212.5
134 , 227 , 1437605212.5
135 , 227 , 3763143056.25
136 , 227 , 3763143056.25
137 , 227 , 3763143056.25
138 , 227 , 3234611728.125
139 , 227 , 528531328.125
134 , 228 , 1786435889.0625
135 , 228 , 2706080400.0
136 , 228 , 2706080400.0
137 , 228 , 2706080400.0
138 , 228 , 2114125312.5
134 , 229 , 2114125312.5
135 , 229 , 2706080400.0
136 , 229 , 2706080400.0
137 , 229 , 2706080400.0
138 , 229 , 1786435889.0625
133 , 230 , 528531328.125
134 , 230 , 3234611728.125
135 , 230 , 3763143056.25
136 , 230 , 3763143056.25
137 , 230 , 3763143056.25
138 , 230 , 1437605212.5
133 , 231 , 1437605212.5
134 , 231 , 3763143056.25
135 , 231 , 3763143056.25
136 , 231 , 3763143056.25
137 , 231 , 3234611728.125
138 , 231 , 528531328.125
133 , 232 , 1786435889.0625
134 , 232 , 2706080400.0
135 , 232 , 2706080400.0
136 , 232 , 2706080400.0
137 , 232 , 2114125312.5
133 , 233 , 2114125312.5
134 , 233 , 2706080400.0
135 , 233 , 2706080400.0
136 , 233 , 2706080400.0
137 , 233 , 1786435889.0625
132 , 234 , 528531328.125
133 , 234 , 3234611728.125
134 , 234 , 3763143056.25
135 , 234 , 3763143056.25
136 , 234 , 3763143056.25
137 , 234 , 1437605212.5
132 , 235 , 1437605212.5
133 , 235 , 3763143056.25
134 , 235 , 3763143056.25
135 , 235 , 3763143056.25
136 , 235 , 3234611728.125
137 , 235 , 528531328.125
132 , 236 , 1786435889.0625
133 , 236 , 2706080400.0
134 , 236 , 2706080400.0
135 , 236 , 2706080400.0
136 , 236 , 2114125312.5
132 , 237 , 2114125312.5
133 , 237 , 2706080400.0
134 , 237 , 2706080400.0
135 , 237 , 2706080400.0
136 , 237 , 1786435889.0625
131 , 238 , 528531328.125
132 , 238 , 3234611728.125
133 , 238 , 3763143056.25
134 , 238 , 3763143056.25
135 , 238 , 3763143056.25
136 , 238 , 1437605212.5
131 , 239 , 1437605212.5
132 , 239 , 3763143056.25
133 , 239 , 3763143056.25
134 , 239 , 3763143056.25
135 , 239 , 3234611728.125
136 , 239 , 528531328.125
131 , 240 , 1786435889.0625
132 , 240 , 2706080400.0
133 , 240 , 2706080400.0
134 , 240 , 2706080400.0
135 , 240 , 2114125312.5
131 , 241 , 2114125312.5
132 , 241 , 2706080400.0
133 , 241 , 2706080400.0
134 , 241 , 2706080400.0
135 , 241 , 1786435889.0625
130 , 242 , 528531328.125
131 , 242 , 3234611728.125
132 , 242 , 3763143056.25
133 , 242 , 3763143056.25
134 , 242 , 3763143056.25
135 , 242 , 1437605212.5
130 , 243 , 1437605212.5
131 , 243 , 3763143056.25
132 , 243 , 3763143056.25
133 , 243 , 3763143056.25
134 , 243 , 3234611728.125
135 , 243 , 528531328.125
130 , 244 , 1786435889.0625
131 , 244 , 2706080400.0
132 , 244 , 2706080400.0
133 , 244 , 2706080400.0
134 , 244 , 2114125312.5
130 , 245 , 2114125312.5
131 , 245 , 2706080400.0
132 , 245 , 2706080400.0
133 , 245 , 2706080400.0
134 , 245 , 1786435889.0625
129 , 246 , 528531328.125
130 , 246 , 3234611728.125
131 , 246 , 3763143056.25
132 , 246 , 3763143056.25
133 , 246 , 3763143056.25
134 , 246 , 1437605212.5
129 , 247 , 1437605212.5
130 , 247 , 3763143056.25
131 , 247 , 3763143056.25
132 , 247 , 3763143056.25
133 , 247 , 3234611728.125
134 , 247 , 528531328.125
129 , 248 , 1786435889.0625
130 , 248 , 2706080400.0
131 , 248 , 2706080400.0
132 , 248 , 2706080400.0
133 , 248 , 2114125312.5
129 , 249 , 2114125312.5
