x,	 y,	 r 
284 , 51 , 1058746778.51
285 , 51 , 117891820.84
297 , 51 , 1827516195.8975
298 , 51 , 3733558368.5
299 , 51 , 4651710555.6875
300 , 51 , 3692060153.8775
301 , 51 , 1737687677.3274999
278 , 52 , 117130104.59
279 , 52 , 1056466931.8975
280 , 52 , 2231087171.8599997
281 , 52 , 2937818523.6875
282 , 52 , 2937796842.6775
283 , 52 , 1881714651.7275
284 , 52 , 470809542.31
297 , 52 , 705044420.6875
298 , 52 , 2795108310.1975
299 , 52 , 4651710555.6875
300 , 52 , 4644326378.26
301 , 52 , 2720555930.2975
302 , 52 , 635238356.75
278 , 53 , 469289640.84749997
279 , 53 , 1878667821.0774999
280 , 53 , 2937818523.6875
281 , 53 , 2937805641.46
282 , 53 , 2232855319.0975
283 , 53 , 1058746778.51
284 , 53 , 117891820.84
298 , 53 , 1827516195.8975
299 , 53 , 3733558368.5
300 , 53 , 4651710555.6875
301 , 53 , 3692060153.8775
302 , 53 , 1737687677.3274999
277 , 54 , 117130104.59
278 , 54 , 1056466931.8975
279 , 54 , 2231087171.8599997
280 , 54 , 2937818523.6875
281 , 54 , 2937796842.6775
282 , 54 , 1881714651.7275
283 , 54 , 470809542.31
298 , 54 , 705044420.6875
299 , 54 , 2795108310.1975
300 , 54 , 4651710555.6875
301 , 54 , 4644326378.26
302 , 54 , 2720555930.2975
303 , 54 , 635238356.75
277 , 55 , 469312053.85249996
278 , 55 , 1878688573.625
279 , 55 , 2937814440.2225
280 , 55 , 2937805641.46
281 , 55 , 2232855319.0975
282 , 55 , 1058746778.51
283 , 55 , 117891820.84
299 , 55 , 1827516195.8975
300 , 55 , 4467714049.25
301 , 55 , 5589584061.96
302 , 55 , 4645087984.1875
303 , 55 , 2721149155.21
304 , 55 , 510661833.6875
276 , 56 , 1311483361.215
277 , 56 , 3946380601.16
278 , 56 , 5142755218.1975
279 , 56 , 4573079297.940001
280 , 56 , 2939716810.25
281 , 56 , 1881714651.7275
282 , 56 , 470809542.31
299 , 56 , 698621145.31
300 , 56 , 3315178759.9375
301 , 56 , 5182247940.2725
302 , 56 , 5892919017.122499
303 , 56 , 5194463569.385
304 , 56 , 3326498289.86
305 , 56 , 831867990.26
337 , 56 , 368928041.09749997
338 , 56 , 359723692.89
241 , 57 , 282062318.115
242 , 57 , 1149889270.4099998
243 , 57 , 1415848266.5
244 , 57 , 1620664564.7525
245 , 57 , 1815791561.76
246 , 57 , 879029863.0475
276 , 57 , 2458352737.0775
277 , 57 , 7558070544.8125
278 , 57 , 8224620008.5975
279 , 57 , 5729801828.6875
280 , 57 , 3175542300.8275
281 , 57 , 1058746778.51
282 , 57 , 117891820.84
300 , 57 , 1815331646.69
301 , 57 , 3835838087.3775
302 , 57 , 4847237011.2275
303 , 57 , 5320412166.3025
304 , 57 , 5307442553.29
305 , 57 , 1299246741.5475001
336 , 57 , 695820174.3525
337 , 57 , 1952434164.74
338 , 57 , 2270588026.25
339 , 57 , 1503986899.2350001
340 , 57 , 676563016.4775
341 , 57 , 359412194.81
241 , 58 , 517029559.31
242 , 58 , 1757177761.1875
243 , 58 , 3272120384.36
244 , 58 , 4991275542.4375
245 , 58 , 4785915189.0275
246 , 58 , 3553869240.6475
247 , 58 , 2431994432.51
248 , 58 , 950062564.615
276 , 58 , 2458321958.385
277 , 58 , 5931174186.6775
278 , 58 , 5767724071.75
279 , 58 , 3927039586.81
280 , 58 , 2026909514.99
281 , 58 , 470809542.31
300 , 58 , 687621377.8975
301 , 58 , 2144459099.21
302 , 58 , 2771390724.25
303 , 58 , 3322648340.4025
304 , 58 , 3322216135.7275
305 , 58 , 1299246741.5475001
334 , 58 , 1185271471.6875
335 , 58 , 2545716401.1875
336 , 58 , 3500490304.6775
337 , 58 , 4762622835.559999
338 , 58 , 5145494346.1475
339 , 58 , 3035138052.11
340 , 58 , 1596206552.04
341 , 58 , 359412194.81
241 , 59 , 517029559.31
242 , 59 , 2028927802.75
243 , 59 , 4162462949.25
244 , 59 , 6262846996.535
245 , 59 , 7806309807.872499
246 , 59 , 7874845492.615
247 , 59 , 6057864428.0275
248 , 59 , 4301242569.440001
249 , 59 , 2631738890.46
250 , 59 , 950062564.615
276 , 59 , 2458294448.9225
277 , 59 , 4672949256.1875
278 , 59 , 3545853616.7975
279 , 59 , 2359302826.8275
280 , 59 , 1113302211.0475001
281 , 59 , 117891820.84
301 , 59 , 825216955.4975
302 , 59 , 1067681281.7275
303 , 59 , 1250690457.3775
304 , 59 , 1316366017.6475
305 , 59 , 1299246741.5475001
332 , 59 , 1334216654.56
333 , 59 , 3095462376.1875
334 , 59 , 5188879178.375
335 , 59 , 6497785796.3525
336 , 59 , 7450211054.135
337 , 59 , 6931134407.809999
338 , 59 , 6473957859.71
339 , 59 , 3035138052.11
340 , 59 , 1596206552.04
341 , 59 , 359412194.81
241 , 60 , 517025070.5225
242 , 60 , 2028911736.31
243 , 60 , 4162430264.75
244 , 60 , 6865630023.684999
245 , 60 , 9407351903.29
246 , 60 , 9496763654.96
247 , 60 , 9357538621.3975
248 , 60 , 9227333067.96
249 , 60 , 6581431763.5
250 , 60 , 4301209452.6775
251 , 60 , 2631721356.7475
252 , 60 , 950060613.665
276 , 60 , 767048700.79
277 , 60 , 2031965180.3600001
278 , 60 , 1559006210.1475
279 , 60 , 1026593179.81
280 , 60 , 434726089.34749997
330 , 60 , 1334211211.3975
331 , 60 , 3351156388.14
332 , 60 , 6087447909.559999
333 , 60 , 7774717144.2775
334 , 60 , 10324098208.56
335 , 60 , 9162225676.09
336 , 60 , 8464544673.285
337 , 60 , 6931035924.91
338 , 60 , 6473876789.75
339 , 60 , 3035086753.7225
340 , 60 , 1596178591.31
341 , 60 , 359401303.125
241 , 61 , 516985231.5275
242 , 61 , 1801429724.8600001
243 , 61 , 3416538124.875
244 , 61 , 5301967302.16
245 , 61 , 6658105750.7275
246 , 61 , 6860920213.122499
247 , 61 , 7557947518.34
248 , 61 , 7426279183.1875
249 , 61 , 6576067072.4225
250 , 61 , 5697369802.559999
251 , 61 , 3816445409.5
252 , 61 , 2300475861.9775
253 , 61 , 1484253251.8474998
254 , 61 , 655842252.215
328 , 61 , 848773262.2975
329 , 61 , 1924143845.3400002
330 , 61 , 3718136624.96
331 , 61 , 5102831697.0625
332 , 61 , 7728411055.1875
333 , 61 , 6562938539.139999
334 , 61 , 7012222574.7225
335 , 61 , 5703688963.5275
336 , 61 , 5861118559.76
337 , 61 , 3155302700.875
338 , 61 , 2647561201.34
339 , 61 , 773282452.6475
340 , 61 , 264265664.0625
243 , 62 , 635238356.75
244 , 62 , 1737687677.3274999
245 , 62 , 2720555930.2975
246 , 62 , 3692060153.8775
247 , 62 , 4644326378.26
248 , 62 , 4651710555.6875
249 , 62 , 4651710555.6875
250 , 62 , 3733558368.5
251 , 62 , 2795108310.1975
252 , 62 , 1827516195.8975
253 , 62 , 705044420.6875
324 , 62 , 11193.64
325 , 62 , 45516.71
327 , 62 , 139305429.3275
328 , 62 , 999036093.4975
329 , 62 , 1457725728.4375
330 , 62 , 3156642752.5
331 , 62 , 2955176699.6875
332 , 62 , 4285371899.6875
333 , 62 , 2946079408.66
334 , 62 , 4267897606.6775
335 , 62 , 2928279143.0975
336 , 62 , 3208340898.4475
337 , 62 , 1511424555.79
338 , 62 , 1012643493.11
339 , 62 , 169130025.0
245 , 63 , 635238356.75
246 , 63 , 1737687677.3274999
247 , 63 , 2720555930.2975
248 , 63 , 3692060153.8775
249 , 63 , 4644326378.26
250 , 63 , 4651710555.6875
251 , 63 , 4651710555.6875
252 , 63 , 3733558368.5
253 , 63 , 2795108310.1975
254 , 63 , 1827516195.8975
255 , 63 , 698621145.31
323 , 63 , 18113.1875
325 , 63 , 135467398.11
326 , 63 , 999036093.4975
327 , 63 , 1457725728.4375
328 , 63 , 3156642752.5
329 , 63 , 2955176699.6875
330 , 63 , 4285371899.6875
331 , 63 , 2946079408.66
332 , 63 , 4267897606.6775
333 , 63 , 2928279143.0975
334 , 63 , 3208340898.4475
335 , 63 , 1511424555.79
336 , 63 , 1012643493.11
337 , 63 , 169130025.0
247 , 64 , 635238356.75
248 , 64 , 1737687677.3274999
249 , 64 , 2720555930.2975
250 , 64 , 3692060153.8775
251 , 64 , 4644326378.26
252 , 64 , 4651710555.6875
253 , 64 , 4651710555.6875
254 , 64 , 4467714049.25
255 , 64 , 3315178759.9375
256 , 64 , 1823248471.5725
257 , 64 , 694061507.215
321 , 64 , 11193.64
322 , 64 , 18347.9525
324 , 64 , 599211064.8525
325 , 64 , 874455911.9375
326 , 64 , 2362082525.41
327 , 64 , 2955176699.6875
328 , 64 , 4285371899.6875
329 , 64 , 2946079408.66
330 , 64 , 4267897606.6775
331 , 64 , 2928279143.0975
332 , 64 , 3208340898.4475
333 , 64 , 1511424555.79
334 , 64 , 1012643493.11
335 , 64 , 169130025.0
249 , 65 , 635238356.75
250 , 65 , 1737687677.3274999
251 , 65 , 2720555930.2975
252 , 65 , 3692060153.8775
253 , 65 , 4644326378.26
254 , 65 , 5589584061.96
255 , 65 , 4466702613.0225
256 , 65 , 3323695086.125
257 , 65 , 2149864922.125
258 , 65 , 839622937.01
319 , 65 , 11193.64
320 , 65 , 45516.71
322 , 65 , 136284922.29
323 , 65 , 187726074.125
324 , 65 , 1453526890.2849998
325 , 65 , 1819780040.2224998
326 , 65 , 2950318833.16
327 , 65 , 2946079408.66
328 , 65 , 4267897606.6775
329 , 65 , 2928279143.0975
330 , 65 , 3208340898.4475
331 , 65 , 1511424555.79
332 , 65 , 1012643493.11
333 , 65 , 169130025.0
251 , 66 , 635238356.75
252 , 66 , 1737687677.3274999
253 , 66 , 2720555930.2975
254 , 66 , 4645070418.684999
255 , 66 , 5580534343.9025
256 , 66 , 5589584061.96
257 , 66 , 4466702613.0225
258 , 66 , 3323695086.125
259 , 66 , 1827516195.8975
260 , 66 , 705044420.6875
317 , 66 , 11193.64
318 , 66 , 45516.71
320 , 66 , 139305429.3275
321 , 66 , 999036093.4975
322 , 66 , 1453526890.2849998
323 , 66 , 1819780040.2224998
324 , 66 , 2950318833.16
325 , 66 , 2941206820.0625
326 , 66 , 2936777197.565
327 , 66 , 2928279143.0975
328 , 66 , 3208340898.4475
329 , 66 , 1511424555.79
330 , 66 , 1012643493.11
331 , 66 , 169130025.0
253 , 67 , 635238356.75
254 , 67 , 2721113171.41
255 , 67 , 3688687913.165
256 , 67 , 4645070418.684999
257 , 67 , 5580534343.9025
258 , 67 , 5589584061.96
259 , 67 , 3733558368.5
260 , 67 , 2795108310.1975
261 , 67 , 1827516195.8975
262 , 67 , 705044420.6875
315 , 67 , 11193.64
316 , 67 , 45516.71
318 , 67 , 139305429.3275
319 , 67 , 999036093.4975
320 , 67 , 1457725728.4375
321 , 67 , 3156642752.5
322 , 67 , 2950318833.16
323 , 67 , 2941206820.0625
324 , 67 , 2936777197.565
325 , 67 , 2923431794.125
326 , 67 , 1927077633.49
327 , 67 , 1511424555.79
328 , 67 , 1012643493.11
329 , 67 , 169130025.0
254 , 68 , 510628921.15250003
255 , 68 , 1431853843.375
256 , 68 , 2725215610.0525
257 , 68 , 3694439038.4975
258 , 68 , 4652470200.29
259 , 68 , 4651710555.6875
260 , 68 , 4651710555.6875
261 , 68 , 3733558368.5
262 , 68 , 2795108310.1975
263 , 68 , 1827516195.8975
264 , 68 , 705044420.6875
313 , 68 , 11193.64
314 , 68 , 45516.71
316 , 68 , 139305429.3275
317 , 68 , 999036093.4975
318 , 68 , 1457725728.4375
319 , 68 , 3156642752.5
320 , 68 , 2955176699.6875
321 , 68 , 4285371899.6875
322 , 68 , 2945874519.01
323 , 68 , 2932515704.0975
324 , 68 , 1934170234.0525
325 , 68 , 1514843827.375
326 , 68 , 264656722.7525
327 , 68 , 169130025.0
256 , 69 , 506553068.9375
257 , 69 , 1427486077.3899999
258 , 69 , 2720555930.2975
259 , 69 , 3692060153.8775
260 , 69 , 4644326378.26
261 , 69 , 4651710555.6875
262 , 69 , 4651710555.6875
263 , 69 , 3733558368.5
264 , 69 , 2795108310.1975
265 , 69 , 1827516195.8975
266 , 69 , 705044420.6875
311 , 69 , 11193.64
312 , 69 , 45516.71
314 , 69 , 139305429.3275
315 , 69 , 999036093.4975
316 , 69 , 1457725728.4375
317 , 69 , 3156642752.5
318 , 69 , 2955176699.6875
319 , 69 , 4285371899.6875
320 , 69 , 2946079408.66
321 , 69 , 4267897606.6775
322 , 69 , 2928279143.0975
323 , 69 , 2327667170.51
324 , 69 , 854382531.9775
325 , 69 , 579405164.5475
258 , 70 , 635238356.75
259 , 70 , 1737687677.3274999
260 , 70 , 2720555930.2975
261 , 70 , 3692060153.8775
262 , 70 , 4644326378.26
263 , 70 , 4651710555.6875
264 , 70 , 4651710555.6875
265 , 70 , 3733558368.5
266 , 70 , 2795108310.1975
267 , 70 , 1827516195.8975
268 , 70 , 705044420.6875
309 , 70 , 11193.64
310 , 70 , 45516.71
312 , 70 , 139305429.3275
313 , 70 , 999036093.4975
314 , 70 , 1457725728.4375
315 , 70 , 3156642752.5
316 , 70 , 2955176699.6875
317 , 70 , 4285371899.6875
318 , 70 , 2946079408.66
319 , 70 , 4267897606.6775
320 , 70 , 2928279143.0975
321 , 70 , 3208340898.4475
322 , 70 , 1511424555.79
323 , 70 , 1012643493.11
324 , 70 , 169130025.0
260 , 71 , 635238356.75
261 , 71 , 1737687677.3274999
262 , 71 , 2720555930.2975
263 , 71 , 3692060153.8775
264 , 71 , 4644326378.26
265 , 71 , 4651710555.6875
266 , 71 , 4651710555.6875
267 , 71 , 3733558368.5
268 , 71 , 2794986073.61
269 , 71 , 1835706668.1875
270 , 71 , 704714820.59
308 , 71 , 41276.5475
310 , 71 , 136537216.75
311 , 71 , 998829648.0274999
312 , 71 , 1457946954.25
313 , 71 , 3156642752.5
314 , 71 , 2955176699.6875
315 , 71 , 4285371899.6875
316 , 71 , 2946079408.66
317 , 71 , 4267897606.6775
318 , 71 , 2928279143.0975
319 , 71 , 3208340898.4475
320 , 71 , 1511424555.79
321 , 71 , 1012643493.11
322 , 71 , 169130025.0
262 , 72 , 635238356.75
263 , 72 , 1737687677.3274999
264 , 72 , 2720555930.2975
265 , 72 , 3692060153.8775
266 , 72 , 4644326378.26
267 , 72 , 4650866523.4225
268 , 72 , 4486606675.86
269 , 72 , 3866867316.0475
270 , 72 , 2170063376.89
271 , 72 , 845396282.1875
308 , 72 , 94978.20999999999
309 , 72 , 135278723.14749998
310 , 72 , 197866896.89
311 , 72 , 1463005700.6875
312 , 72 , 1833222458.26
313 , 72 , 3923545164.0625
314 , 72 , 2946079408.66
315 , 72 , 4267897606.6775
316 , 72 , 2928279143.0975
317 , 72 , 3208340898.4475
318 , 72 , 1511424555.79
319 , 72 , 1012643493.11
320 , 72 , 169130025.0
264 , 73 , 635238356.75
265 , 73 , 1737687677.3274999
266 , 73 , 2720555930.2975
267 , 73 , 3691413105.6475
268 , 73 , 5953207873.61
269 , 73 , 6011191887.49
270 , 73 , 3815044461.7475
271 , 73 , 1991033880.46
272 , 73 , 541058826.625
308 , 73 , 133990.78500000015
309 , 73 , 879977842.06
310 , 73 , 1314313722.5475001
311 , 73 , 2991148777.09
312 , 73 , 3710350753.6099997
313 , 73 , 4992284843.247499
314 , 73 , 2928279143.0975
315 , 73 , 3208340898.4475
316 , 73 , 1511424555.79
317 , 73 , 1012643493.11
318 , 73 , 169130025.0
266 , 74 , 635253096.6975
267 , 74 , 2729726320.185
268 , 74 , 6455969649.25
269 , 74 , 7639312481.1725
270 , 74 , 5679133538.8475
271 , 74 , 3371689309.285
272 , 74 , 1194034567.8775
309 , 74 , 1415470635.365
310 , 74 , 2793489734.6875
311 , 74 , 4870864788.372499
312 , 74 , 5946353889.889999
313 , 74 , 5107490797.625
314 , 74 , 2413375113.9775
315 , 74 , 1012643493.11
316 , 74 , 169130025.0
267 , 75 , 1105870841.21
268 , 75 , 5267901328.625
269 , 75 , 7743765967.377501
270 , 75 , 5795411976.065001
271 , 75 , 3829554334.2725
272 , 75 , 1412549304.8525
309 , 75 , 1414058956.3525
310 , 75 , 3562663937.665
311 , 75 , 4952031816.9775
312 , 75 , 4927360191.985
313 , 75 , 2765054329.21
314 , 75 , 1057062656.25
267 , 76 , 834824990.5
268 , 76 , 3437974747.2275
269 , 76 , 4594249828.0625
270 , 76 , 4594249828.0625
271 , 76 , 4594208961.46
272 , 76 , 1246120923.5
309 , 76 , 1185872679.8600001
310 , 76 , 3512628196.0625
311 , 76 , 3512628196.0625
312 , 76 , 3500508110.4275
313 , 76 , 1626077690.6599998
267 , 77 , 743823357.1875
268 , 77 , 2437021627.9975
269 , 77 , 2974280365.75
270 , 77 , 2974270605.1975
271 , 77 , 2438644772.2275
272 , 77 , 743307613.1875
309 , 77 , 710920066.9475
310 , 77 , 2988403287.4375
311 , 77 , 3703568557.75
312 , 77 , 3697835746.3975
313 , 77 , 1739917332.2275
266 , 78 , 117132678.7975
267 , 78 , 1472076048.3600001
268 , 78 , 2974280365.75
269 , 78 , 2974280365.75
270 , 78 , 2974257841.265
271 , 78 , 1872108799.0974998
272 , 78 , 250520119.285
310 , 78 , 2252768355.185
311 , 78 , 3703568557.75
312 , 78 , 3703568557.75
313 , 78 , 2724795267.56
314 , 78 , 742782391.4375
266 , 79 , 469289640.84749997
267 , 79 , 1885026412.6399999
268 , 79 , 2974280365.75
269 , 79 , 2974270605.1975
270 , 79 , 2438654806.46
271 , 79 , 1003222572.6475
310 , 79 , 1489658979.26
311 , 79 , 2988403287.4375
312 , 79 , 3703568557.75
313 , 79 , 3692101535.84
314 , 79 , 1737687677.3274999
265 , 80 , 117130104.59
266 , 80 , 1056466931.8975
267 , 80 , 2231087171.8599997
268 , 80 , 2937818523.6875
269 , 80 , 2937796842.6775
270 , 80 , 1881714651.7275
271 , 80 , 470809542.31
310 , 80 , 705044420.6875
311 , 80 , 2795108310.1975
312 , 80 , 4651710555.6875
313 , 80 , 4644326378.26
314 , 80 , 2720555930.2975
315 , 80 , 635238356.75
265 , 81 , 469289640.84749997
266 , 81 , 1878667821.0774999
267 , 81 , 2937818523.6875
268 , 81 , 2937805641.46
269 , 81 , 2232855319.0975
270 , 81 , 1058746778.51
271 , 81 , 117891820.84
288 , 81 , 23786.485
311 , 81 , 1827516195.8975
312 , 81 , 3733558368.5
313 , 81 , 4651710555.6875
314 , 81 , 3692060153.8775
315 , 81 , 1737687677.3274999
265 , 82 , 1001215785.26
266 , 82 , 2437021627.9975
267 , 82 , 2974280365.75
268 , 82 , 2974260844.64
269 , 82 , 1881714651.7275
270 , 82 , 470809542.31
288 , 82 , 639436.685
289 , 82 , 102992890.015
290 , 82 , 131632018.25
291 , 82 , 127583520.41499999
292 , 82 , 119469734.285
311 , 82 , 705044420.6875
312 , 82 , 2252096764.0
313 , 82 , 3703568557.75
314 , 82 , 3697835746.3975
315 , 82 , 1742352950.06
264 , 83 , 250590298.9375
265 , 83 , 1869338248.865
266 , 83 , 2974280365.75
267 , 83 , 2974280365.75
268 , 83 , 2974248080.76
269 , 83 , 1471117743.4375
270 , 83 , 117891820.84
285 , 83 , 11193.64
286 , 83 , 18189.665
288 , 83 , 36537440.165
289 , 83 , 454516801.91499996
290 , 83 , 789233853.91
291 , 83 , 922476366.7149999
292 , 83 , 677914508.9649999
293 , 83 , 43758606.139999986
312 , 83 , 1495324317.56
313 , 83 , 3703568557.75
314 , 83 , 3703568557.75
315 , 83 , 2728879541.665
316 , 83 , 743503607.0975
264 , 84 , 743823357.1875
265 , 84 , 2437021627.9975
266 , 84 , 2974280365.75
267 , 84 , 2974270605.1975
268 , 84 , 2438644772.2275
269 , 84 , 743307613.1875
283 , 84 , 11193.64
284 , 84 , 45516.71
285 , 84 , 101875.0475
288 , 84 , 86919351.46000001
289 , 84 , 755480815.06
290 , 84 , 1520138433.19
291 , 84 , 1626104130.26
292 , 84 , 1352333655.46
293 , 84 , 582002104.8774999
294 , 84 , 61516820.1875
312 , 84 , 710920066.9475
313 , 84 , 2988403287.4375
314 , 84 , 3703568557.75
315 , 84 , 3697835746.3975
316 , 84 , 1739917332.2275
263 , 85 , 117132678.7975
264 , 85 , 1472076048.3600001
265 , 85 , 2974280365.75
266 , 85 , 2974280365.75
267 , 85 , 2974257841.265
268 , 85 , 1872108799.0974998
269 , 85 , 250520119.285
281 , 85 , 11193.64
282 , 85 , 45516.71
284 , 85 , 818760.7025000006
285 , 85 , 51185988.26
286 , 85 , 128406761.9375
287 , 85 , 171174472.1875
288 , 85 , 104622631.375
289 , 85 , 913150789.375
290 , 85 , 1838987942.9375
291 , 85 , 2055591497.2150002
292 , 85 , 1896957956.815
293 , 85 , 1185938097.1475
294 , 85 , 564213369.2975
295 , 85 , 70545582.5
313 , 85 , 2252768355.185
314 , 85 , 3703568557.75
315 , 85 , 3703568557.75
316 , 85 , 2724795267.56
317 , 85 , 742782391.4375
263 , 86 , 469289640.84749997
264 , 86 , 1885026412.6399999
265 , 86 , 2974280365.75
266 , 86 , 2974270605.1975
267 , 86 , 2438654806.46
268 , 86 , 1003222572.6475
279 , 86 , 11193.64
280 , 86 , 45516.71
282 , 86 , 139305429.3275
