x,	 y,	 r 
253 , 80 , 4164826865.625
254 , 80 , 5285313281.25
329 , 80 , 4162816780.25
330 , 80 , 4162816780.25
331 , 80 , 4162816780.25
332 , 80 , 4164826865.625
333 , 80 , 5285313281.25
50 , 119 , 940796330.5625
51 , 119 , 940796330.5625
52 , 119 , 940796330.5625
53 , 119 , 940785764.0625
50 , 120 , 1733607465.71
51 , 120 , 1733607465.71
52 , 120 , 1733607465.71
53 , 120 , 1733582756.25
50 , 121 , 1321347827.79
51 , 121 , 1321347827.79
52 , 121 , 1321347827.79
53 , 121 , 1321328320.3125
50 , 122 , 887946286.49
51 , 122 , 887946286.49
52 , 122 , 887946286.49
53 , 122 , 887932631.25
50 , 123 , 433402841.81
51 , 123 , 433402841.81
52 , 123 , 433402841.81
53 , 123 , 433395689.0625
35 , 146 , 3283404311.84
36 , 146 , 3283404311.84
37 , 146 , 3283404311.84
38 , 146 , 3285442745.96
39 , 146 , 4162816780.25
123 , 146 , 3283404311.84
124 , 146 , 3283404311.84
125 , 146 , 3283404311.84
126 , 146 , 3285442745.96
127 , 146 , 4162816780.25
164 , 146 , 3283404311.84
165 , 146 , 3283404311.84
166 , 146 , 3283404311.84
167 , 146 , 3285442745.96
168 , 146 , 4162816780.25
250 , 146 , 3283404311.84
251 , 146 , 3283404311.84
252 , 146 , 3283404311.84
253 , 146 , 3285442745.96
254 , 146 , 4162816780.25
308 , 146 , 940796330.5625
309 , 146 , 1733607465.71
310 , 146 , 1321347827.79
311 , 146 , 887946286.49
312 , 146 , 433402841.81
35 , 147 , 3283404311.84
36 , 147 , 3283404311.84
37 , 147 , 3283404311.84
38 , 147 , 3285442745.96
39 , 147 , 4162816780.25
123 , 147 , 3283404311.84
124 , 147 , 3283404311.84
125 , 147 , 3283404311.84
126 , 147 , 3285442745.96
127 , 147 , 4162816780.25
164 , 147 , 3283404311.84
165 , 147 , 3283404311.84
166 , 147 , 3283404311.84
167 , 147 , 3285442745.96
168 , 147 , 4162816780.25
250 , 147 , 3283404311.84
251 , 147 , 3283404311.84
252 , 147 , 3283404311.84
253 , 147 , 3285442745.96
254 , 147 , 4162816780.25
308 , 147 , 940796330.5625
309 , 147 , 1733607465.71
310 , 147 , 1321347827.79
311 , 147 , 887946286.49
312 , 147 , 433402841.81
35 , 148 , 3283404311.84
36 , 148 , 3283404311.84
37 , 148 , 3283404311.84
38 , 148 , 3285442745.96
39 , 148 , 4162816780.25
123 , 148 , 3283404311.84
124 , 148 , 3283404311.84
125 , 148 , 3283404311.84
126 , 148 , 3285442745.96
127 , 148 , 4162816780.25
164 , 148 , 3283404311.84
165 , 148 , 3283404311.84
166 , 148 , 3283404311.84
167 , 148 , 3285442745.96
168 , 148 , 4162816780.25
250 , 148 , 3283404311.84
251 , 148 , 3283404311.84
252 , 148 , 3283404311.84
253 , 148 , 3285442745.96
254 , 148 , 4162816780.25
308 , 148 , 940796330.5625
309 , 148 , 1733607465.71
310 , 148 , 1321347827.79
311 , 148 , 887946286.49
312 , 148 , 433402841.81
35 , 149 , 3285442745.96
36 , 149 , 3285442745.96
37 , 149 , 3285442745.96
38 , 149 , 3287464860.9375
39 , 149 , 4164826865.625
123 , 149 , 3285442745.96
124 , 149 , 3285442745.96
125 , 149 , 3285442745.96
126 , 149 , 3287464860.9375
127 , 149 , 4164826865.625
164 , 149 , 3285442745.96
165 , 149 , 3285442745.96
166 , 149 , 3285442745.96
167 , 149 , 3287464860.9375
168 , 149 , 4164826865.625
250 , 149 , 3285442745.96
251 , 149 , 3285442745.96
252 , 149 , 3285442745.96
253 , 149 , 3287464860.9375
254 , 149 , 4164826865.625
308 , 149 , 940785764.0625
309 , 149 , 1733582756.25
310 , 149 , 1321328320.3125
311 , 149 , 887932631.25
312 , 149 , 433395689.0625
35 , 150 , 4162816780.25
36 , 150 , 4162816780.25
37 , 150 , 4162816780.25
38 , 150 , 4164826865.625
39 , 150 , 5285313281.25
123 , 150 , 4162816780.25
124 , 150 , 4162816780.25
125 , 150 , 4162816780.25
126 , 150 , 4164826865.625
127 , 150 , 5285313281.25
164 , 150 , 4162816780.25
165 , 150 , 4162816780.25
166 , 150 , 4162816780.25
167 , 150 , 4164826865.625
168 , 150 , 5285313281.25
250 , 150 , 4162816780.25
251 , 150 , 4162816780.25
252 , 150 , 4162816780.25
253 , 150 , 4164826865.625
254 , 150 , 5285313281.25
123 , 166 , 940796330.5625
124 , 166 , 940796330.5625
125 , 166 , 940796330.5625
126 , 166 , 940785764.0625
123 , 167 , 1733607465.71
124 , 167 , 1733607465.71
125 , 167 , 1733607465.71
126 , 167 , 1733582756.25
123 , 168 , 1321347827.79
124 , 168 , 1321347827.79
125 , 168 , 1321347827.79
126 , 168 , 1321328320.3125
123 , 169 , 887946286.49
124 , 169 , 887946286.49
125 , 169 , 887946286.49
126 , 169 , 887932631.25
123 , 170 , 433402841.81
124 , 170 , 433402841.81
125 , 170 , 433402841.81
126 , 170 , 433395689.0625
329 , 191 , 940796330.5625
330 , 191 , 940796330.5625
331 , 191 , 940796330.5625
332 , 191 , 940785764.0625
329 , 192 , 1733607465.71
330 , 192 , 1733607465.71
331 , 192 , 1733607465.71
332 , 192 , 1733582756.25
329 , 193 , 1321347827.79
330 , 193 , 1321347827.79
331 , 193 , 1321347827.79
332 , 193 , 1321328320.3125
329 , 194 , 887946286.49
330 , 194 , 887946286.49
331 , 194 , 887946286.49
332 , 194 , 887932631.25
329 , 195 , 433402841.81
330 , 195 , 433402841.81
331 , 195 , 433402841.81
332 , 195 , 433395689.0625
35 , 230 , 3283404311.84
36 , 230 , 3283404311.84
37 , 230 , 3283404311.84
38 , 230 , 3285442745.96
39 , 230 , 4162816780.25
99 , 230 , 3283404311.84
100 , 230 , 3283404311.84
101 , 230 , 3283404311.84
102 , 230 , 3285442745.96
103 , 230 , 4162816780.25
164 , 230 , 3283404311.84
165 , 230 , 3283404311.84
166 , 230 , 3283404311.84
167 , 230 , 3285442745.96
168 , 230 , 4162816780.25
207 , 230 , 940796330.5625
208 , 230 , 1733607465.71
209 , 230 , 1321347827.79
210 , 230 , 887946286.49
211 , 230 , 433402841.81
35 , 231 , 3283404311.84
36 , 231 , 3283404311.84
37 , 231 , 3283404311.84
38 , 231 , 3285442745.96
39 , 231 , 4162816780.25
99 , 231 , 3283404311.84
100 , 231 , 3283404311.84
101 , 231 , 3283404311.84
102 , 231 , 3285442745.96
103 , 231 , 4162816780.25
164 , 231 , 3283404311.84
165 , 231 , 3283404311.84
166 , 231 , 3283404311.84
167 , 231 , 3285442745.96
168 , 231 , 4162816780.25
207 , 231 , 940796330.5625
208 , 231 , 1733607465.71
209 , 231 , 1321347827.79
210 , 231 , 887946286.49
211 , 231 , 433402841.81
35 , 232 , 3283404311.84
36 , 232 , 3283404311.84
37 , 232 , 3283404311.84
38 , 232 , 3285442745.96
39 , 232 , 4162816780.25
99 , 232 , 3283404311.84
100 , 232 , 3283404311.84
101 , 232 , 3283404311.84
102 , 232 , 3285442745.96
103 , 232 , 4162816780.25
164 , 232 , 3283404311.84
165 , 232 , 3283404311.84
166 , 232 , 3283404311.84
167 , 232 , 3285442745.96
168 , 232 , 4162816780.25
207 , 232 , 940796330.5625
208 , 232 , 1733607465.71
209 , 232 , 1321347827.79
210 , 232 , 887946286.49
211 , 232 , 433402841.81
35 , 233 , 3285442745.96
36 , 233 , 3285442745.96
37 , 233 , 3285442745.96
38 , 233 , 3287464860.9375
39 , 233 , 4164826865.625
99 , 233 , 3285442745.96
100 , 233 , 3285442745.96
101 , 233 , 3285442745.96
102 , 233 , 3287464860.9375
103 , 233 , 4164826865.625
164 , 233 , 3285442745.96
165 , 233 , 3285442745.96
166 , 233 , 3285442745.96
167 , 233 , 3287464860.9375
168 , 233 , 4164826865.625
207 , 233 , 940785764.0625
208 , 233 , 1733582756.25
209 , 233 , 1321328320.3125
210 , 233 , 887932631.25
211 , 233 , 433395689.0625
35 , 234 , 4162816780.25
36 , 234 , 4162816780.25
37 , 234 , 4162816780.25
38 , 234 , 4164826865.625
39 , 234 , 5285313281.25
99 , 234 , 4162816780.25
100 , 234 , 4162816780.25
101 , 234 , 4162816780.25
102 , 234 , 4164826865.625
103 , 234 , 5285313281.25
164 , 234 , 4162816780.25
165 , 234 , 4162816780.25
166 , 234 , 4162816780.25
167 , 234 , 4164826865.625
168 , 234 , 5285313281.25
164 , 272 , 940796330.5625
165 , 272 , 940796330.5625
166 , 272 , 940796330.5625
167 , 272 , 940785764.0625
164 , 273 , 1733607465.71
165 , 273 , 1733607465.71
166 , 273 , 1733607465.71
167 , 273 , 1733582756.25
164 , 274 , 1321347827.79
165 , 274 , 1321347827.79
166 , 274 , 1321347827.79
167 , 274 , 1321328320.3125
164 , 275 , 887946286.49
165 , 275 , 887946286.49
166 , 275 , 887946286.49
167 , 275 , 887932631.25
164 , 276 , 433402841.81
165 , 276 , 433402841.81
166 , 276 , 433402841.81
167 , 276 , 433395689.0625
35 , 292 , 3283404311.84
36 , 292 , 3283404311.84
37 , 292 , 3283404311.84
38 , 292 , 3285442745.96
39 , 292 , 4162816780.25
99 , 292 , 3283404311.84
100 , 292 , 3283404311.84
101 , 292 , 3283404311.84
102 , 292 , 3285442745.96
103 , 292 , 4162816780.25
250 , 292 , 3283404311.84
251 , 292 , 3283404311.84
252 , 292 , 3283404311.84
253 , 292 , 3285442745.96
254 , 292 , 4162816780.25
303 , 292 , 3283404311.84
304 , 292 , 3283404311.84
305 , 292 , 3283404311.84
306 , 292 , 3285442745.96
307 , 292 , 4162816780.25
356 , 292 , 940796330.5625
357 , 292 , 1733607465.71
358 , 292 , 1321347827.79
359 , 292 , 887946286.49
360 , 292 , 433402841.81
35 , 293 , 3283404311.84
36 , 293 , 3283404311.84
37 , 293 , 3283404311.84
38 , 293 , 3285442745.96
39 , 293 , 4162816780.25
99 , 293 , 3283404311.84
100 , 293 , 3283404311.84
101 , 293 , 3283404311.84
102 , 293 , 3285442745.96
103 , 293 , 4162816780.25
250 , 293 , 3283404311.84
251 , 293 , 3283404311.84
252 , 293 , 3283404311.84
253 , 293 , 3285442745.96
254 , 293 , 4162816780.25
303 , 293 , 3283404311.84
304 , 293 , 3283404311.84
305 , 293 , 3283404311.84
306 , 293 , 3285442745.96
307 , 293 , 4162816780.25
356 , 293 , 940796330.5625
357 , 293 , 1733607465.71
358 , 293 , 1321347827.79
359 , 293 , 887946286.49
360 , 293 , 433402841.81
35 , 294 , 3283404311.84
36 , 294 , 3283404311.84
37 , 294 , 3283404311.84
38 , 294 , 3285442745.96
39 , 294 , 4162816780.25
99 , 294 , 3283404311.84
100 , 294 , 3283404311.84
101 , 294 , 3283404311.84
102 , 294 , 3285442745.96
103 , 294 , 4162816780.25
250 , 294 , 3283404311.84
251 , 294 , 3283404311.84
252 , 294 , 3283404311.84
253 , 294 , 3285442745.96
254 , 294 , 4162816780.25
303 , 294 , 3283404311.84
304 , 294 , 3283404311.84
305 , 294 , 3283404311.84
306 , 294 , 3285442745.96
307 , 294 , 4162816780.25
356 , 294 , 940796330.5625
357 , 294 , 1733607465.71
358 , 294 , 1321347827.79
359 , 294 , 887946286.49
360 , 294 , 433402841.81
35 , 295 , 3285442745.96
36 , 295 , 3285442745.96
37 , 295 , 3285442745.96
38 , 295 , 3287464860.9375
39 , 295 , 4164826865.625
99 , 295 , 3285442745.96
100 , 295 , 3285442745.96
101 , 295 , 3285442745.96
102 , 295 , 3287464860.9375
103 , 295 , 4164826865.625
250 , 295 , 3285442745.96
251 , 295 , 3285442745.96
252 , 295 , 3285442745.96
253 , 295 , 3287464860.9375
254 , 295 , 4164826865.625
303 , 295 , 3285442745.96
304 , 295 , 3285442745.96
305 , 295 , 3285442745.96
306 , 295 , 3287464860.9375
307 , 295 , 4164826865.625
356 , 295 , 940785764.0625
357 , 295 , 1733582756.25
358 , 295 , 1321328320.3125
359 , 295 , 887932631.25
360 , 295 , 433395689.0625
35 , 296 , 4162816780.25
36 , 296 , 4162816780.25
37 , 296 , 4162816780.25
38 , 296 , 4164826865.625
39 , 296 , 5285313281.25
99 , 296 , 4162816780.25
100 , 296 , 4162816780.25
101 , 296 , 4162816780.25
102 , 296 , 4164826865.625
103 , 296 , 5285313281.25
250 , 296 , 4162816780.25
251 , 296 , 4162816780.25
252 , 296 , 4162816780.25
253 , 296 , 4164826865.625
254 , 296 , 5285313281.25
303 , 296 , 4162816780.25
304 , 296 , 4162816780.25
305 , 296 , 4162816780.25
306 , 296 , 4164826865.625
307 , 296 , 5285313281.25
35 , 334 , 940796330.5625
36 , 334 , 940796330.5625
37 , 334 , 940796330.5625
38 , 334 , 940785764.0625
35 , 335 , 1733607465.71
36 , 335 , 1733607465.71
37 , 335 , 1733607465.71
38 , 335 , 1733582756.25
35 , 336 , 1321347827.79
36 , 336 , 1321347827.79
37 , 336 , 1321347827.79
38 , 336 , 1321328320.3125
35 , 337 , 887946286.49
36 , 337 , 887946286.49
37 , 337 , 887946286.49
38 , 337 , 887932631.25
35 , 338 , 433402841.81
36 , 338 , 433402841.81
37 , 338 , 433402841.81
38 , 338 , 433395689.0625
250 , 346 , 940796330.5625
251 , 346 , 940796330.5625
252 , 346 , 940796330.5625
253 , 346 , 940785764.0625
99 , 347 , 940796330.5625
100 , 347 , 940796330.5625
101 , 347 , 940796330.5625
102 , 347 , 940785764.0625
250 , 347 , 1733607465.71
251 , 347 , 1733607465.71
252 , 347 , 1733607465.71
253 , 347 , 1733582756.25
303 , 347 , 940796330.5625
304 , 347 , 940796330.5625
305 , 347 , 940796330.5625
306 , 347 , 940785764.0625
99 , 348 , 1733607465.71
100 , 348 , 1733607465.71
101 , 348 , 1733607465.71
102 , 348 , 1733582756.25
250 , 348 , 1321347827.79
251 , 348 , 1321347827.79
252 , 348 , 1321347827.79
253 , 348 , 1321328320.3125
303 , 348 , 1733607465.71
304 , 348 , 1733607465.71
305 , 348 , 1733607465.71
306 , 348 , 1733582756.25
99 , 349 , 1321347827.79
100 , 349 , 1321347827.79
101 , 349 , 1321347827.79
102 , 349 , 1321328320.3125
250 , 349 , 887946286.49
251 , 349 , 887946286.49
252 , 349 , 887946286.49
253 , 349 , 887932631.25
303 , 349 , 1321347827.79
304 , 349 , 1321347827.79
305 , 349 , 1321347827.79
306 , 349 , 1321328320.3125
99 , 350 , 887946286.49
100 , 350 , 887946286.49
101 , 350 , 887946286.49
102 , 350 , 887932631.25
250 , 350 , 433402841.81
251 , 350 , 433402841.81
252 , 350 , 433402841.81
253 , 350 , 433395689.0625
303 , 350 , 887946286.49
304 , 350 , 887946286.49
305 , 350 , 887946286.49
306 , 350 , 887932631.25
99 , 351 , 433402841.81
100 , 351 , 433402841.81
101 , 351 , 433402841.81
102 , 351 , 433395689.0625
303 , 351 , 433402841.81
304 , 351 , 433402841.81
305 , 351 , 433402841.81
306 , 351 , 433395689.0625
